row,column,scene,elevation,som,moisture,temp,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12
50.0,38.0,1.0,438.485,2.87,39.675,64.83500000000001,1864.0,2081.0,2426.0,3013.0,3296.0,3360.0,3488.0,3626.0,3712.0,3968.0,5312.0,3968.0
50.0,39.0,1.0,438.65,2.955,39.065,64.93,1864.0,2108.0,2490.0,3036.0,3360.0,3424.0,3552.0,3713.0,3712.0,3968.0,5312.0,4224.0
50.0,43.0,1.0,441.0225,2.8325,37.715,65.57,1880.0,2131.0,2534.0,3158.0,3424.0,3552.0,3680.0,3780.0,3968.0,3968.0,5440.0,4224.0
50.0,44.0,1.0,441.33599999999996,2.724,38.864,65.50399999999999,1880.0,2224.0,2605.0,3220.0,3424.0,3552.0,3680.0,3856.0,3968.0,3968.0,5440.0,4224.0
50.0,45.0,1.0,441.6,2.715,37.75,65.65,1880.0,2231.0,2608.0,3197.0,3424.0,3552.0,3616.0,3888.0,3968.0,3968.0,5440.0,4224.0
50.0,49.0,1.0,441.79800000000006,2.599,39.328,61.634,1896.0,2161.0,2579.0,3163.0,3424.0,3552.0,3680.0,3795.0,3968.0,3968.0,5440.0,4224.0
50.0,50.0,1.0,441.93,2.61625,38.8575,61.8925,1896.0,2132.0,2541.0,3094.0,3424.0,3552.0,3680.0,3757.0,3968.0,3968.0,5440.0,4224.0
50.0,51.0,1.0,441.93,2.73,39.48,61.95,1912.0,2135.0,2555.0,3160.0,3488.0,3552.0,3744.0,3802.0,3968.0,3968.0,5440.0,4224.0
50.0,54.0,1.0,442.26,2.805,39.48,59.33,1928.0,2208.0,2581.0,3236.0,3552.0,3616.0,3808.0,3909.0,3968.0,4224.0,5568.0,4224.0
50.0,55.0,1.0,442.128,2.762,39.336,59.324,1928.0,2205.0,2609.0,3232.0,3552.0,3616.0,3744.0,3967.0,3968.0,4224.0,5568.0,4224.0
50.0,56.0,1.0,441.93,2.68,40.6075,59.3275,1928.0,2171.0,2633.0,3224.0,3552.0,3616.0,3744.0,3931.0,3968.0,4224.0,5568.0,4224.0
50.0,60.0,1.0,442.26,2.855,39.92,60.83,1912.0,2205.0,2637.0,3275.0,3552.0,3616.0,3744.0,3916.0,3968.0,3968.0,5440.0,4224.0
50.0,61.0,1.0,442.26000000000005,2.851,39.824,60.822,1912.0,2176.0,2632.0,3243.0,3488.0,3616.0,3744.0,3916.0,3968.0,3968.0,5440.0,4224.0
50.0,62.0,1.0,442.26,2.73,40.675,60.7625,1912.0,2197.0,2624.0,3265.0,3488.0,3616.0,3744.0,3917.0,3968.0,3968.0,5440.0,4224.0
50.0,66.0,1.0,442.59,2.855,37.68,62.489999999999995,1912.0,2214.0,2620.0,3225.0,3552.0,3616.0,3744.0,3892.0,3968.0,4224.0,5440.0,4224.0
50.0,67.0,1.0,442.45799999999997,2.716,40.208000000000006,62.102,1912.0,2208.0,2593.0,3240.0,3552.0,3616.0,3744.0,3924.0,3968.0,4224.0,5568.0,4224.0
50.0,68.0,1.0,442.36999999999995,2.6966666666666668,40.06666666666667,61.653333333333336,1912.0,2218.0,2628.0,3282.0,3552.0,3616.0,3744.0,3959.0,3968.0,4224.0,5568.0,4224.0
50.0,72.0,1.0,442.59,2.668333333333333,40.123333333333335,60.403333333333336,1928.0,2227.0,2651.0,3269.0,3616.0,3680.0,3808.0,3998.0,4224.0,3968.0,5568.0,4224.0
50.0,73.0,1.0,442.59,2.815,38.821999999999996,60.58200000000001,1928.0,2265.0,2688.0,3318.0,3552.0,3680.0,3808.0,4030.0,3968.0,3968.0,5568.0,4224.0
50.0,74.0,1.0,442.59,2.76,39.375,60.555,1928.0,2250.0,2668.0,3274.0,3552.0,3680.0,3808.0,3958.0,3968.0,3968.0,5568.0,4224.0
50.0,78.0,1.0,442.3425,2.7262500000000003,39.7,63.3975,1928.0,2271.0,2656.0,3305.0,3552.0,3680.0,3808.0,3946.0,3968.0,3968.0,5568.0,4224.0
50.0,79.0,1.0,442.26000000000005,2.6670000000000003,39.986000000000004,63.448,1928.0,2222.0,2626.0,3236.0,3552.0,3616.0,3744.0,3934.0,3968.0,3968.0,5568.0,4224.0
50.0,80.0,1.0,442.42499999999995,2.65,38.53,63.765,1928.0,2218.0,2640.0,3253.0,3552.0,3616.0,3744.0,3910.0,3968.0,3968.0,5568.0,4224.0
50.0,84.0,1.0,442.59,2.77,38.665,63.254999999999995,1912.0,2240.0,2667.0,3246.0,3552.0,3616.0,3744.0,3929.0,3968.0,3968.0,5440.0,4224.0
50.0,85.0,1.0,442.59,2.757,39.422000000000004,62.896,1912.0,2199.0,2663.0,3221.0,3488.0,3552.0,3680.0,3898.0,3968.0,3968.0,5440.0,4224.0
50.0,86.0,1.0,442.59,2.82,37.98,63.13,1912.0,2203.0,2594.0,3183.0,3488.0,3552.0,3680.0,3861.0,3968.0,3968.0,5440.0,4224.0
50.0,89.0,1.0,442.26,2.56,38.02,55.38,1928.0,2177.0,2546.0,3155.0,3488.0,3552.0,3744.0,3845.0,3968.0,4224.0,5440.0,4224.0
50.0,90.0,1.0,442.128,2.657,37.33200000000001,55.672000000000004,1928.0,2206.0,2620.0,3244.0,3488.0,3552.0,3744.0,3926.0,3968.0,4224.0,5440.0,4224.0
50.0,91.0,1.0,441.93,2.53125,36.2525,56.09,1928.0,2250.0,2674.0,3287.0,3552.0,3680.0,3808.0,4015.0,3968.0,4224.0,5440.0,4224.0
50.0,92.0,1.0,441.6,2.41,38.27,55.85,1928.0,2206.0,2648.0,3272.0,3552.0,3680.0,3808.0,3952.0,3968.0,4224.0,5440.0,4224.0
50.0,95.0,1.0,441.6,2.645,35.15,55.2,1944.0,2244.0,2630.0,3290.0,3616.0,3680.0,3808.0,3959.0,4224.0,4224.0,5568.0,4224.0
50.0,96.0,1.0,441.6,2.66375,37.475,54.8525,1944.0,2263.0,2695.0,3286.0,3616.0,3680.0,3808.0,3942.0,4224.0,4224.0,5568.0,4224.0
50.0,97.0,1.0,441.468,2.685,35.348,54.802,1944.0,2246.0,2675.0,3256.0,3616.0,3744.0,3872.0,3969.0,4224.0,4224.0,5568.0,4224.0
50.0,101.0,1.0,438.65,2.65,38.175,73.215,1944.0,2239.0,2646.0,3214.0,3552.0,3680.0,3808.0,3935.0,3968.0,4224.0,5568.0,4224.0
50.0,102.0,1.0,438.2375,2.76,37.235,73.1275,1944.0,2221.0,2636.0,3259.0,3552.0,3680.0,3808.0,3930.0,3968.0,4224.0,5568.0,4224.0
50.0,103.0,1.0,437.82500000000005,2.80125,36.7375,72.7775,1928.0,2255.0,2654.0,3283.0,3616.0,3744.0,3872.0,3977.0,4224.0,4224.0,5568.0,4224.0
50.0,107.0,1.0,437.17499999999995,2.686,36.489999999999995,75.53999999999999,1936.0,2272.0,2755.0,3348.0,3648.0,3680.0,3904.0,4067.0,4224.0,3968.0,5536.0,4160.0
50.0,108.0,1.0,436.68,2.86125,36.24,74.1175,1936.0,2291.0,2680.0,3347.0,3648.0,3680.0,3904.0,4029.0,4224.0,3968.0,5536.0,4160.0
50.0,109.0,1.0,436.12999999999994,2.746,36.52333333333333,73.43333333333334,1936.0,2229.0,2669.0,3242.0,3520.0,3616.0,3776.0,3981.0,3968.0,3968.0,5536.0,4288.0
50.0,113.0,1.0,430.87999999999994,2.8266666666666667,36.14,79.33666666666666,1904.0,2242.0,2638.0,3244.0,3520.0,3616.0,3776.0,3910.0,3968.0,3968.0,5536.0,4160.0
50.0,114.0,1.0,430.12,2.81,36.2275,78.5725,1904.0,2205.0,2645.0,3226.0,3520.0,3616.0,3776.0,3877.0,3968.0,3968.0,5536.0,4160.0
50.0,115.0,1.0,429.46,2.83,35.135000000000005,78.615,1936.0,2171.0,2536.0,3114.0,3392.0,3552.0,3648.0,3830.0,3968.0,3968.0,5472.0,4160.0
51.0,29.0,1.0,437.34,2.0580000000000003,40.438,64.35999999999999,1832.0,2193.0,2598.0,3202.0,3488.0,3488.0,3680.0,3835.0,3968.0,3712.0,5312.0,4224.0
51.0,30.0,1.0,437.44666666666666,2.14,40.53333333333333,64.32166666666667,1832.0,2234.0,2613.0,3209.0,3488.0,3488.0,3680.0,3892.0,3968.0,3712.0,5312.0,4224.0
51.0,31.0,1.0,437.66,2.2,39.575,64.41499999999999,1848.0,2129.0,2559.0,3132.0,3360.0,3488.0,3616.0,3723.0,3968.0,3712.0,5312.0,4224.0
51.0,35.0,1.0,437.5,2.9825,38.445,65.5825,1864.0,2087.0,2448.0,3011.0,3360.0,3424.0,3552.0,3670.0,3712.0,3968.0,5312.0,4224.0
51.0,36.0,1.0,437.79200000000003,2.932,37.742000000000004,65.402,1864.0,2078.0,2517.0,3065.0,3360.0,3424.0,3552.0,3713.0,3712.0,3968.0,5312.0,4224.0
51.0,37.0,1.0,437.99,3.015,37.15,65.08,1864.0,2091.0,2436.0,3039.0,3296.0,3360.0,3488.0,3646.0,3712.0,3968.0,5312.0,3968.0
51.0,41.0,1.0,440.092,2.898,35.798,65.76599999999999,1864.0,2137.0,2554.0,3115.0,3424.0,3488.0,3616.0,3753.0,3968.0,3968.0,5440.0,4224.0
51.0,42.0,1.0,440.7,2.97125,36.8575,65.73,1864.0,2182.0,2546.0,3152.0,3424.0,3488.0,3616.0,3737.0,3968.0,3968.0,5440.0,4224.0
51.0,43.0,1.0,440.94,2.815,37.58,65.78,1880.0,2169.0,2574.0,3154.0,3424.0,3552.0,3680.0,3796.0,3968.0,3968.0,5440.0,4224.0
51.0,46.0,1.0,440.94,2.8,37.67,61.8,1880.0,2152.0,2557.0,3116.0,3424.0,3552.0,3616.0,3765.0,3968.0,3968.0,5440.0,4224.0
51.0,47.0,1.0,441.35249999999996,2.7675,38.3675,61.8725,1896.0,2150.0,2550.0,3133.0,3424.0,3488.0,3680.0,3747.0,3968.0,3968.0,5440.0,4224.0
51.0,48.0,1.0,441.6,2.645,38.794,61.676,1896.0,2146.0,2564.0,3153.0,3424.0,3488.0,3680.0,3795.0,3968.0,3968.0,5440.0,4224.0
51.0,52.0,1.0,442.26,2.8425000000000002,38.565,58.94,1912.0,2175.0,2634.0,3233.0,3488.0,3552.0,3744.0,3933.0,3968.0,3968.0,5440.0,4224.0
51.0,53.0,1.0,442.26,2.78875,38.985,59.0275,1928.0,2226.0,2634.0,3275.0,3552.0,3616.0,3808.0,3970.0,3968.0,4224.0,5568.0,4224.0
51.0,54.0,1.0,442.0125,2.8200000000000003,39.545,59.165,1928.0,2226.0,2637.0,3223.0,3552.0,3616.0,3808.0,3944.0,3968.0,4224.0,5568.0,4224.0
51.0,58.0,1.0,442.26,2.8575,40.864999999999995,60.665,1928.0,2218.0,2677.0,3320.0,3552.0,3616.0,3808.0,4009.0,4224.0,4224.0,5568.0,4224.0
51.0,59.0,1.0,442.26000000000005,2.8630000000000004,40.284,60.782,1912.0,2249.0,2608.0,3272.0,3552.0,3616.0,3744.0,3939.0,3968.0,3968.0,5440.0,4224.0
51.0,60.0,1.0,442.26,2.845,39.516666666666666,60.876666666666665,1912.0,2204.0,2651.0,3242.0,3552.0,3616.0,3744.0,3902.0,3968.0,3968.0,5440.0,4224.0
51.0,64.0,1.0,442.26,2.78,40.483333333333334,61.97666666666667,1912.0,2211.0,2593.0,3234.0,3488.0,3616.0,3744.0,3903.0,3968.0,3968.0,5440.0,4224.0
51.0,65.0,1.0,442.45799999999997,2.871,38.93,62.398,1912.0,2205.0,2631.0,3243.0,3552.0,3616.0,3744.0,3884.0,3968.0,4224.0,5440.0,4224.0
51.0,66.0,1.0,442.59,2.8899999999999997,37.915,62.615,1912.0,2223.0,2612.0,3235.0,3552.0,3616.0,3744.0,3907.0,3968.0,4224.0,5440.0,4224.0
51.0,70.0,1.0,442.59,2.74375,40.3125,60.84,1928.0,2252.0,2691.0,3304.0,3552.0,3680.0,3808.0,4008.0,3968.0,4224.0,5568.0,4224.0
51.0,71.0,1.0,442.59,2.748,40.406,60.73199999999999,1928.0,2258.0,2656.0,3315.0,3616.0,3680.0,3808.0,3996.0,4224.0,3968.0,5568.0,4224.0
51.0,72.0,1.0,442.59,2.64,39.65,60.43,1928.0,2225.0,2660.0,3275.0,3616.0,3680.0,3808.0,3976.0,4224.0,3968.0,5568.0,4224.0
51.0,76.0,1.0,442.59,2.741,38.372,63.80799999999999,1928.0,2211.0,2644.0,3240.0,3552.0,3616.0,3744.0,3894.0,3968.0,3968.0,5568.0,4224.0
51.0,77.0,1.0,442.59,2.71,38.96,63.722,1928.0,2247.0,2669.0,3269.0,3552.0,3680.0,3808.0,3962.0,3968.0,3968.0,5568.0,4224.0
51.0,81.0,1.0,442.59,2.655,41.5,62.53,1928.0,2263.0,2685.0,3296.0,3552.0,3616.0,3808.0,3969.0,3968.0,3968.0,5568.0,4224.0
51.0,82.0,1.0,442.59,2.714,39.275999999999996,62.936,1928.0,2242.0,2650.0,3277.0,3552.0,3616.0,3808.0,3940.0,3968.0,3968.0,5568.0,4224.0
51.0,83.0,1.0,442.59,2.63875,39.1325,63.08,1912.0,2210.0,2627.0,3210.0,3552.0,3616.0,3744.0,3919.0,3968.0,3968.0,5440.0,4224.0
51.0,84.0,1.0,442.59,2.565,39.23,63.13,1912.0,2181.0,2603.0,3166.0,3552.0,3616.0,3744.0,3850.0,3968.0,3968.0,5440.0,4224.0
51.0,87.0,1.0,442.26,2.675,38.23,54.5,1912.0,2178.0,2601.0,3163.0,3424.0,3552.0,3680.0,3847.0,3968.0,3968.0,5440.0,4224.0
51.0,88.0,1.0,442.26000000000005,2.684,38.206,54.672000000000004,1912.0,2190.0,2585.0,3188.0,3424.0,3552.0,3680.0,3862.0,3968.0,3968.0,5440.0,4224.0
51.0,89.0,1.0,442.26,2.58625,37.97,55.1725,1928.0,2176.0,2615.0,3204.0,3488.0,3552.0,3744.0,3887.0,3968.0,4224.0,5440.0,4224.0
51.0,93.0,1.0,442.26,2.6325000000000003,36.985,56.15,1928.0,2271.0,2697.0,3332.0,3552.0,3680.0,3808.0,4024.0,3968.0,4224.0,5568.0,4224.0
51.0,94.0,1.0,442.128,2.776,33.194,56.096000000000004,1928.0,2260.0,2694.0,3301.0,3552.0,3680.0,3808.0,4038.0,3968.0,4224.0,5568.0,4224.0
51.0,95.0,1.0,441.93,2.69875,33.9675,55.71,1944.0,2202.0,2634.0,3225.0,3616.0,3680.0,3808.0,3945.0,4224.0,4224.0,5568.0,4224.0
51.0,99.0,1.0,440.40000000000003,2.72,37.916666666666664,73.23,1944.0,2267.0,2670.0,3313.0,3552.0,3744.0,3872.0,4015.0,4224.0,4224.0,5568.0,4224.0
51.0,100.0,1.0,439.696,2.818,35.886,73.10799999999999,1944.0,2238.0,2633.0,3202.0,3552.0,3744.0,3872.0,3931.0,4224.0,4224.0,5568.0,4224.0
51.0,101.0,1.0,438.98,2.7199999999999998,36.915000000000006,73.39,1944.0,2240.0,2659.0,3278.0,3552.0,3680.0,3808.0,3982.0,3968.0,4224.0,5568.0,4224.0
51.0,105.0,1.0,438.76,2.676666666666667,35.24,75.93,1928.0,2298.0,2730.0,3346.0,3616.0,3744.0,3872.0,4075.0,4224.0,4224.0,5568.0,4224.0
51.0,106.0,1.0,438.32,2.64975,36.745,76.0475,1928.0,2272.0,2687.0,3276.0,3616.0,3744.0,3872.0,4058.0,4224.0,4224.0,5568.0,4224.0
51.0,107.0,1.0,437.77,2.5973333333333333,38.18666666666667,76.22,1936.0,2275.0,2694.0,3309.0,3648.0,3680.0,3904.0,4027.0,4224.0,3968.0,5536.0,4160.0
51.0,111.0,1.0,432.9875,2.8075,35.435,78.64,1936.0,2168.0,2589.0,3180.0,3520.0,3616.0,3776.0,3826.0,3968.0,3968.0,5536.0,4288.0
51.0,112.0,1.0,432.1675,2.89375,36.1625,78.315,1936.0,2228.0,2606.0,3191.0,3520.0,3616.0,3776.0,3852.0,3968.0,3968.0,5536.0,4288.0
51.0,113.0,1.0,431.43,2.8725,36.03,78.78,1904.0,2210.0,2610.0,3204.0,3520.0,3616.0,3776.0,3870.0,3968.0,3968.0,5536.0,4160.0
51.0,116.0,1.0,431.1,2.875,35.5,73.88,1936.0,2148.0,2576.0,3127.0,3392.0,3552.0,3648.0,3818.0,3968.0,3968.0,5472.0,4160.0
52.0,27.0,1.0,437.01000000000005,2.174,41.05,64.938,1864.0,2247.0,2694.0,3284.0,3552.0,3616.0,3808.0,3940.0,3968.0,3968.0,5440.0,4224.0
52.0,28.0,1.0,437.065,1.9091666666666667,40.61166666666667,64.57166666666667,1864.0,2216.0,2606.0,3257.0,3552.0,3616.0,3808.0,3888.0,3968.0,3968.0,5440.0,4224.0
52.0,29.0,1.0,437.34,2.01,40.98,64.23,1864.0,2143.0,2567.0,3120.0,3360.0,3488.0,3616.0,3776.0,3968.0,3968.0,5312.0,4224.0
52.0,33.0,1.0,437.01000000000005,2.843,38.412,65.894,1880.0,2113.0,2492.0,3077.0,3296.0,3424.0,3552.0,3663.0,3712.0,3968.0,5312.0,4224.0
52.0,34.0,1.0,437.274,2.96,38.8,65.578,1880.0,2097.0,2486.0,3038.0,3296.0,3424.0,3552.0,3672.0,3712.0,3968.0,5312.0,4224.0
52.0,38.0,1.0,438.98,2.885,36.45,65.05,1864.0,2077.0,2469.0,3058.0,3360.0,3360.0,3552.0,3626.0,3712.0,3968.0,5312.0,4224.0
52.0,39.0,1.0,438.98,2.87875,36.265,65.19,1864.0,2125.0,2498.0,3103.0,3360.0,3488.0,3616.0,3701.0,3968.0,3968.0,5440.0,4224.0
52.0,40.0,1.0,439.366,2.911,36.986000000000004,65.478,1864.0,2139.0,2567.0,3160.0,3360.0,3488.0,3616.0,3792.0,3968.0,3968.0,5440.0,4224.0
52.0,44.0,1.0,439.96,2.8025,38.69,61.915000000000006,1864.0,2150.0,2504.0,3100.0,3360.0,3488.0,3616.0,3703.0,3968.0,3968.0,5440.0,4224.0
52.0,45.0,1.0,440.3725,2.71875,38.4725,61.9925,1880.0,2123.0,2544.0,3094.0,3360.0,3488.0,3616.0,3771.0,3968.0,3968.0,5440.0,4224.0
52.0,46.0,1.0,440.78,2.66,38.7175,61.8975,1880.0,2119.0,2505.0,3101.0,3360.0,3488.0,3616.0,3719.0,3968.0,3968.0,5440.0,4224.0
52.0,50.0,1.0,441.93,2.7800000000000002,37.0,58.989999999999995,1896.0,2207.0,2628.0,3220.0,3488.0,3552.0,3744.0,3877.0,3968.0,3968.0,5440.0,4224.0
52.0,51.0,1.0,441.93,2.745,38.068,58.962,1896.0,2249.0,2635.0,3293.0,3616.0,3680.0,3872.0,3917.0,3968.0,3968.0,5568.0,4224.0
52.0,52.0,1.0,441.93,2.733333333333333,39.653333333333336,58.96,1896.0,2229.0,2681.0,3332.0,3616.0,3680.0,3872.0,3993.0,3968.0,3968.0,5568.0,4224.0
52.0,56.0,1.0,442.15000000000003,2.716666666666667,42.23333333333333,60.160000000000004,1912.0,2246.0,2678.0,3316.0,3616.0,3680.0,3872.0,4038.0,4224.0,4224.0,5568.0,4224.0
52.0,57.0,1.0,442.26,2.6799999999999997,41.975,60.365,1912.0,2272.0,2691.0,3388.0,3616.0,3680.0,3872.0,4075.0,4224.0,4224.0,5568.0,4224.0
52.0,58.0,1.0,442.26,2.7883333333333336,41.06333333333333,60.53666666666666,1912.0,2285.0,2728.0,3356.0,3616.0,3680.0,3872.0,4040.0,4224.0,4224.0,5568.0,4224.0
52.0,62.0,1.0,442.26,2.89625,38.2875,62.4,1912.0,2188.0,2577.0,3215.0,3488.0,3552.0,3680.0,3852.0,3968.0,3968.0,5440.0,4224.0
52.0,63.0,1.0,442.26,2.8425,38.53,62.56,1912.0,2237.0,2595.0,3226.0,3488.0,3552.0,3680.0,3832.0,3968.0,3968.0,5440.0,4224.0
52.0,64.0,1.0,442.26,2.7025,39.095,62.18,1912.0,2178.0,2597.0,3225.0,3488.0,3552.0,3680.0,3885.0,3968.0,3968.0,5440.0,4224.0
52.0,68.0,1.0,442.59,2.729,40.636,60.827999999999996,1912.0,2255.0,2660.0,3280.0,3552.0,3616.0,3744.0,3932.0,3968.0,3968.0,5568.0,4224.0
52.0,69.0,1.0,442.59,2.75,40.8975,60.7525,1912.0,2223.0,2672.0,3281.0,3552.0,3680.0,3808.0,3955.0,3968.0,3968.0,5568.0,4224.0
52.0,70.0,1.0,442.59,2.68,40.65,60.7,1912.0,2246.0,2662.0,3275.0,3552.0,3680.0,3808.0,3976.0,3968.0,3968.0,5568.0,4224.0
52.0,73.0,1.0,442.26,2.63,38.8,63.9,1928.0,2253.0,2632.0,3273.0,3616.0,3616.0,3808.0,3974.0,3968.0,3968.0,5568.0,4224.0
52.0,74.0,1.0,442.718,2.615,40.21,63.676,1928.0,2260.0,2675.0,3294.0,3616.0,3616.0,3808.0,3988.0,3968.0,3968.0,5568.0,4224.0
52.0,75.0,1.0,442.83000000000004,2.7625,38.9975,63.94,1928.0,2208.0,2673.0,3249.0,3552.0,3616.0,3808.0,3920.0,3968.0,3968.0,5440.0,4224.0
52.0,79.0,1.0,442.75,2.69,37.985,62.575,1928.0,2276.0,2687.0,3311.0,3552.0,3616.0,3744.0,3986.0,3968.0,3968.0,5440.0,4224.0
52.0,80.0,1.0,442.59,2.63,39.5375,62.6325,1928.0,2267.0,2683.0,3261.0,3552.0,3616.0,3744.0,3925.0,3968.0,3968.0,5440.0,4224.0
52.0,81.0,1.0,442.59,2.68625,39.4775,62.4325,1912.0,2222.0,2628.0,3222.0,3488.0,3552.0,3744.0,3912.0,3968.0,3968.0,5440.0,4224.0
52.0,85.0,1.0,442.26,2.76,37.95,54.09,1912.0,2196.0,2582.0,3172.0,3424.0,3552.0,3680.0,3785.0,3968.0,3968.0,5440.0,4224.0
52.0,86.0,1.0,442.26000000000005,2.757,37.760000000000005,54.513999999999996,1912.0,2170.0,2559.0,3148.0,3424.0,3552.0,3680.0,3813.0,3968.0,3968.0,5440.0,4224.0
52.0,87.0,1.0,442.26,2.7399999999999998,35.42666666666667,54.72,1912.0,2190.0,2596.0,3163.0,3488.0,3616.0,3744.0,3837.0,3968.0,3968.0,5440.0,4224.0
52.0,91.0,1.0,442.91,2.5716666666666668,36.49,56.78666666666666,1928.0,2200.0,2660.0,3252.0,3488.0,3552.0,3744.0,3963.0,3968.0,3968.0,5440.0,4224.0
52.0,92.0,1.0,442.654,2.6719999999999997,37.516,56.572,1928.0,2263.0,2659.0,3273.0,3488.0,3552.0,3744.0,3965.0,3968.0,3968.0,5440.0,4224.0
52.0,93.0,1.0,442.59,2.6500000000000004,39.225,56.105000000000004,1944.0,2253.0,2625.0,3260.0,3616.0,3744.0,3872.0,3958.0,3968.0,3968.0,5568.0,4224.0
52.0,97.0,1.0,441.27,2.8766666666666665,36.12,73.35333333333334,1944.0,2217.0,2620.0,3234.0,3552.0,3680.0,3872.0,3917.0,3968.0,4224.0,5568.0,4224.0
52.0,98.0,1.0,441.006,2.77,37.918,73.24199999999999,1944.0,2277.0,2702.0,3336.0,3552.0,3680.0,3872.0,4089.0,3968.0,4224.0,5568.0,4224.0
52.0,99.0,1.0,440.62,2.61,38.42,73.43,1944.0,2298.0,2759.0,3317.0,3616.0,3680.0,3808.0,4076.0,4224.0,4224.0,5568.0,4224.0
52.0,103.0,1.0,440.125,2.645,37.2375,76.24000000000001,1944.0,2272.0,2704.0,3346.0,3616.0,3744.0,3872.0,4034.0,4224.0,4224.0,5568.0,4224.0
52.0,104.0,1.0,439.46500000000003,2.65,38.32,76.1725,1944.0,2265.0,2731.0,3350.0,3616.0,3744.0,3872.0,4055.0,4224.0,4224.0,5568.0,4224.0
52.0,105.0,1.0,438.98,2.5775,36.95,76.0,1928.0,2260.0,2682.0,3280.0,3552.0,3680.0,3872.0,4043.0,4224.0,4224.0,5440.0,4224.0
52.0,108.0,1.0,435.04,2.78,37.5,77.63,1936.0,2282.0,2666.0,3255.0,3520.0,3616.0,3776.0,3944.0,3968.0,3968.0,5472.0,4160.0
52.0,109.0,1.0,434.71,2.82875,36.795,78.0325,1936.0,2232.0,2641.0,3239.0,3520.0,3616.0,3776.0,3869.0,3968.0,3968.0,5536.0,4288.0
52.0,110.0,1.0,433.796,2.8,36.506,78.30199999999999,1936.0,2186.0,2614.0,3186.0,3520.0,3616.0,3776.0,3869.0,3968.0,3968.0,5536.0,4288.0
52.0,114.0,1.0,432.74,2.825,34.2,70.2,1904.0,2234.0,2666.0,3267.0,3520.0,3616.0,3776.0,3962.0,3968.0,3968.0,5536.0,4288.0
52.0,115.0,1.0,432.218,2.853,34.736000000000004,69.628,1904.0,2245.0,2673.0,3271.0,3520.0,3616.0,3776.0,3996.0,3968.0,3968.0,5472.0,4160.0
52.0,116.0,1.0,431.496,2.8400000000000003,33.754,71.898,1904.0,2188.0,2589.0,3228.0,3520.0,3616.0,3776.0,3891.0,3968.0,3968.0,5472.0,4160.0
53.0,23.0,1.0,436.61400000000003,2.775,38.63,73.132,1816.0,2104.0,2525.0,3079.0,3552.0,3552.0,3744.0,3715.0,3968.0,3968.0,5312.0,4224.0
53.0,25.0,1.0,436.68,2.2875,41.29666666666667,65.03,1848.0,2243.0,2691.0,3320.0,3616.0,3744.0,3808.0,4038.0,4224.0,3968.0,5440.0,4224.0
53.0,26.0,1.0,436.78999999999996,2.335,39.788333333333334,64.31166666666667,1848.0,2231.0,2688.0,3337.0,3616.0,3744.0,3808.0,4051.0,4224.0,3968.0,5440.0,4224.0
53.0,30.0,1.0,436.68,2.875,38.65,66.28,1864.0,2095.0,2496.0,3050.0,3360.0,3488.0,3616.0,3682.0,3968.0,3968.0,5312.0,4224.0
53.0,31.0,1.0,436.746,2.803,38.489999999999995,66.292,1880.0,2133.0,2544.0,3094.0,3360.0,3424.0,3552.0,3716.0,3968.0,3968.0,5312.0,4224.0
53.0,32.0,1.0,437.01,2.70625,37.8675,66.1725,1880.0,2138.0,2481.0,3083.0,3360.0,3424.0,3552.0,3642.0,3968.0,3968.0,5312.0,4224.0
53.0,36.0,1.0,438.09999999999997,2.8699999999999997,36.373333333333335,64.39666666666666,1864.0,2157.0,2542.0,3068.0,3360.0,3424.0,3616.0,3753.0,3712.0,3968.0,5312.0,4224.0
53.0,37.0,1.0,438.485,2.84375,36.269999999999996,64.44749999999999,1864.0,2153.0,2521.0,3073.0,3360.0,3360.0,3552.0,3738.0,3712.0,3968.0,5312.0,4224.0
53.0,38.0,1.0,438.65,2.94875,35.325,64.7375,1864.0,2157.0,2533.0,3090.0,3360.0,3360.0,3552.0,3726.0,3712.0,3968.0,5312.0,4224.0
53.0,42.0,1.0,438.98,2.7866666666666666,36.9,62.17666666666667,1864.0,2105.0,2508.0,3117.0,3424.0,3488.0,3616.0,3729.0,3968.0,3968.0,5440.0,4224.0
53.0,43.0,1.0,439.366,2.857,38.336,61.962,1864.0,2155.0,2487.0,3128.0,3360.0,3488.0,3616.0,3732.0,3968.0,3968.0,5440.0,4224.0
53.0,44.0,1.0,439.62999999999994,2.7900000000000005,39.193333333333335,61.85333333333333,1864.0,2140.0,2525.0,3101.0,3360.0,3488.0,3616.0,3706.0,3968.0,3968.0,5440.0,4224.0
53.0,48.0,1.0,441.93,2.8699999999999997,38.050000000000004,59.19333333333333,1880.0,2170.0,2575.0,3204.0,3424.0,3488.0,3680.0,3817.0,3968.0,3968.0,5440.0,4224.0
53.0,49.0,1.0,441.93,2.814,39.434000000000005,59.088,1896.0,2192.0,2608.0,3228.0,3488.0,3552.0,3744.0,3918.0,3968.0,3968.0,5440.0,4224.0
53.0,50.0,1.0,441.93,2.825,39.0,58.9,1896.0,2174.0,2631.0,3229.0,3488.0,3552.0,3744.0,3890.0,3968.0,3968.0,5440.0,4224.0
53.0,54.0,1.0,442.26,2.74125,40.5875,60.4775,1912.0,2264.0,2718.0,3368.0,3616.0,3680.0,3872.0,4043.0,4224.0,4224.0,5568.0,4224.0
