elevation,som,moisture,temp,B01,B02,B03,B04,B05,B06,B07,B08,B09,B11,B12,B8A
0.14126927214055307,0.4870129870129871,0.4898148148148148,0.5601221230624704,0.6666666666666661,0.8404074702886246,0.873040752351097,0.9005059021922428,0.9230769230769234,0.9000000000000004,0.8181818181818181,0.74192037470726,1.0,0.8823529411764708,0.8823529411764706,0.833333333333333
0.17640731444962476,0.42207792207792205,0.3993827160493827,0.5608266791921088,0.5,0.8913412563667233,0.9467084639498433,0.9128724002248454,0.8461538461538463,1.0,0.909090909090909,0.7775175644028103,1.0,0.9411764705882353,0.8823529411764706,1.0
0.2000717102904268,0.6753246753246753,0.3910493827160494,0.54908407703147,0.5,0.8913412563667233,0.9467084639498433,0.9128724002248454,0.8461538461538463,1.0,0.909090909090909,0.7775175644028103,1.0,0.9411764705882353,0.8823529411764706,1.0
0.22373610613123063,0.6103896103896105,0.4429012345679013,0.5389854391733206,0.583333333333333,0.9134125636672323,0.9467084639498433,0.9229904440697021,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.8084309133489462,1.0,0.9411764705882353,0.9411764705882353,0.9166666666666665
0.2352097525994985,0.7370129870129871,0.46111111111111114,0.509159229685298,0.583333333333333,0.7657045840407468,0.7985893416927898,0.8246205733558178,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.6871194379391101,1.0,0.9411764705882353,0.9411764705882353,0.9166666666666665
0.2352097525994985,0.5064935064935066,0.3685185185185186,0.5295913574448097,0.583333333333333,0.8522920203735143,0.8738244514106581,0.8066329398538505,0.9230769230769234,1.0,0.909090909090909,0.7297423887587822,1.0,0.9411764705882353,0.9411764705882353,0.9166666666666665
0.22373610613123063,0.49350649350649345,0.3432098765432099,0.5401596993893845,0.583333333333333,0.8522920203735143,0.8738244514106581,0.8066329398538505,0.9230769230769234,1.0,0.909090909090909,0.7297423887587822,1.0,0.9411764705882353,0.9411764705882353,0.9166666666666665
0.21190390821082872,0.4123376623376622,0.40246913580246924,0.5378111789572568,0.583333333333333,0.7724957555178267,0.8714733542319748,0.8122540753232153,0.9230769230769234,1.0,0.909090909090909,0.7283372365339578,1.0,0.9411764705882353,0.9411764705882353,0.9166666666666665
0.18823951237002667,0.5746753246753247,0.3354938271604938,0.5479098168154062,0.5,0.7699490662139217,0.8087774294670846,0.835300730747611,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.7119437939110069,1.0,0.8235294117647058,0.8823529411764706,0.9166666666666665
0.17640731444962476,0.39935064935064934,0.400925925925926,0.5526068576796614,0.5,0.7699490662139217,0.8087774294670846,0.835300730747611,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.7119437939110069,1.0,0.8235294117647058,0.8823529411764706,0.9166666666666665
0.16493366798135511,0.6201298701298701,0.3916666666666667,0.5432127759511507,0.5,0.7945670628183361,0.822884012539185,0.8229342327150084,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.7381733021077284,1.0,0.8235294117647058,0.8823529411764706,0.9166666666666665
0.17640731444962476,0.5292207792207793,0.40493827160493834,0.5401596993893845,0.4166666666666661,0.6714770797962648,0.7304075235109717,0.6537380550871275,0.5384615384615385,0.6000000000000001,0.5454545454545456,0.6365339578454332,0.6666666666666665,0.5294117647058822,0.6470588235294119,0.5
0.16493366798135511,0.4545454545454546,0.2969135802469136,0.5495537811178954,0.4166666666666661,0.6714770797962648,0.7304075235109717,0.6537380550871275,0.5384615384615385,0.6000000000000001,0.5454545454545456,0.6365339578454332,0.6666666666666665,0.5294117647058822,0.6470588235294119,0.5
0.16493366798135511,0.581168831168831,0.3641975308641975,0.555425082198215,0.4166666666666661,0.31154499151103554,0.31347962382445127,0.3468240584598088,0.5384615384615385,0.6000000000000001,0.5454545454545456,0.30772833723653403,0.6666666666666665,0.5294117647058822,0.6470588235294119,0.5
0.1531014700609532,0.5584415584415585,0.38703703703703707,0.5643494598403003,0.4166666666666661,0.06112054329371808,0.08777429467084641,0.09218662169758285,0.5384615384615385,0.6000000000000001,0.6363636363636365,0.3517564402810305,0.6666666666666665,0.5294117647058822,0.6470588235294119,0.583333333333333
0.1531014700609532,0.5389610389610389,0.3246913580246914,0.5420385157350869,0.4166666666666661,0.15874363327674024,0.12931034482758608,0.22203485103990994,0.5384615384615385,0.6000000000000001,0.6363636363636365,0.560655737704918,0.6666666666666665,0.5294117647058822,0.6470588235294119,0.583333333333333
0.16493366798135511,0.5064935064935066,0.38117283950617287,0.5479098168154062,0.4166666666666661,0.15874363327674024,0.12931034482758608,0.22203485103990994,0.5384615384615385,0.6000000000000001,0.6363636363636365,0.560655737704918,0.6666666666666665,0.5294117647058822,0.6470588235294119,0.583333333333333
0.17640731444962476,0.35389610389610393,0.40802469135802477,0.5549553781117895,0.33333333333333304,0.5254668930390491,0.45297805642633215,0.4620573355817874,0.6153846153846154,0.7000000000000002,0.5454545454545456,0.6295081967213114,0.6666666666666665,0.588235294117647,0.7058823529411766,0.75
0.18823951237002667,0.40909090909090917,0.30401234567901236,0.5725692813527476,0.33333333333333304,0.7436332767402376,0.7852664576802506,0.6930860033726813,0.6153846153846154,0.7000000000000002,0.5454545454545456,0.7236533957845432,0.6666666666666665,0.588235294117647,0.7058823529411766,0.75
0.2000717102904268,0.5422077922077924,0.23672839506172838,0.5514325974635976,0.33333333333333304,0.7436332767402376,0.7852664576802506,0.6930860033726813,0.6153846153846154,0.7000000000000002,0.5454545454545456,0.7236533957845432,0.6666666666666665,0.588235294117647,0.7058823529411766,0.75
0.21190390821082872,0.34090909090909105,0.34259259259259267,0.5666979802724283,0.33333333333333304,0.5526315789473684,0.5830721003134796,0.554806070826307,0.3846153846153846,0.3999999999999999,0.45454545454545436,0.6983606557377049,1.0,0.47058823529411753,0.47058823529411775,0.5
0.22373610613123063,0.5681818181818183,0.408641975308642,0.5753875058713007,0.33333333333333304,0.3030560271646858,0.36442006269592464,0.4013490725126476,0.3846153846153846,0.3999999999999999,0.45454545454545436,0.6913348946135831,1.0,0.47058823529411753,0.47058823529411775,0.5
0.2352097525994985,0.5032467532467533,0.4876543209876544,0.5636449037106619,0.33333333333333304,0.427843803056027,0.41927899686520376,0.4198988195615514,0.3076923076923077,0.6000000000000001,0.5454545454545456,0.6875878220140514,1.0,0.41176470588235303,0.41176470588235303,0.583333333333333
0.2470419505199004,0.4642857142857144,0.38487654320987663,0.5507280413339593,0.33333333333333304,0.427843803056027,0.41927899686520376,0.4198988195615514,0.3076923076923077,0.6000000000000001,0.5454545454545456,0.6875878220140514,1.0,0.41176470588235303,0.41176470588235303,0.583333333333333
0.25887414844030054,0.6785714285714286,0.3910493827160494,0.5648191639267262,0.33333333333333304,0.432937181663837,0.5548589341692789,0.48004496908375494,0.3076923076923077,0.6000000000000001,0.5454545454545456,0.6421545667447306,1.0,0.41176470588235303,0.41176470588235303,0.583333333333333
0.27070634636070423,0.6298701298701299,0.43425925925925923,0.5772663222170034,0.4166666666666661,0.39728353140916806,0.4333855799373041,0.44350758853288363,0.3846153846153846,0.5,0.45454545454545436,0.6327868852459015,1.0,0.3529411764705883,0.47058823529411775,0.5
0.27070634636070423,0.46103896103896114,0.4404320987654322,0.5702207609206198,0.4166666666666661,0.39728353140916806,0.4333855799373041,0.44350758853288363,0.3846153846153846,0.5,0.45454545454545436,0.6327868852459015,1.0,0.3529411764705883,0.47058823529411775,0.5
0.27070634636070423,0.7305194805194808,0.475925925925926,0.5612963832785343,0.4166666666666661,0.2648556876061119,0.20376175548589326,0.2855536818437323,0.3846153846153846,0.5,0.45454545454545436,0.3330210772833724,1.0,0.3529411764705883,0.47058823529411775,0.5
0.27070634636070423,0.659090909090909,0.5098765432098766,0.5530765617660873,0.4166666666666661,0.050933786078098287,0.043887147335423204,0.0629567172568859,0.3076923076923077,0.20000000000000018,0.2727272727272727,0.18688524590163924,1.0,0.2941176470588236,0.23529411764705888,0.25
0.28253854428110436,0.6006493506493507,0.44907407407407407,0.5443870361672145,0.4166666666666661,0.05602716468590829,0.061128526645767955,0.09443507588532885,0.3076923076923077,0.20000000000000018,0.2727272727272727,0.4224824355971897,1.0,0.2941176470588236,0.23529411764705888,0.25
0.28253854428110436,0.6623376623376622,0.37561728395061733,0.6007515265382808,0.33333333333333304,0.06791171477079794,0.0431034482758621,0.07026419336706013,0.3076923076923077,0.5,0.36363636363636354,0.4355971896955504,1.0,0.41176470588235303,0.41176470588235303,0.6666666666666665
0.29401219074937224,0.5746753246753247,0.4842592592592593,0.5953499295443869,0.33333333333333304,0.1689303904923598,0.17163009404388707,0.13884204609331086,0.3076923076923077,0.5,0.36363636363636354,1.0,1.0,0.41176470588235303,0.41176470588235303,0.6666666666666665
0.29401219074937224,0.5324675324675325,0.4219135802469136,0.6188351338656646,0.33333333333333304,0.36502546689303883,0.3683385579937304,0.37998875772906127,0.6923076923076923,0.7000000000000002,0.8181818181818181,0.8370023419203747,1.0,0.588235294117647,0.5882352941176472,0.75
0.30584438866977415,0.6103896103896105,0.5123456790123457,0.6242367308595584,0.33333333333333304,0.3769100169779285,0.4608150470219434,0.44688026981450246,0.6923076923076923,0.7000000000000002,0.8181818181818181,0.43934426229508206,1.0,0.588235294117647,0.5882352941176472,0.75
0.30584438866977415,0.5681818181818183,0.4682098765432099,0.6242367308595584,0.33333333333333304,0.2707979626485568,0.36363636363636354,0.3501967397414276,0.23076923076923084,0.30000000000000027,0.2727272727272727,0.37423887587822025,0.6666666666666665,0.17647058823529416,0.23529411764705888,0.33333333333333326
0.30584438866977415,0.6298701298701299,0.4984567901234569,0.6035697510568339,0.33333333333333304,0.2707979626485568,0.36363636363636354,0.3501967397414276,0.23076923076923084,0.30000000000000027,0.2727272727272727,0.37423887587822025,0.6666666666666665,0.17647058823529416,0.23529411764705888,0.33333333333333326
0.29401219074937224,0.6233766233766236,0.4814814814814815,0.605448567402536,0.33333333333333304,0.22156196943972817,0.3072100313479622,0.29510961214165254,0.23076923076923084,0.30000000000000027,0.2727272727272727,0.5138173302107729,0.6666666666666665,0.17647058823529416,0.23529411764705888,0.33333333333333326
0.29401219074937224,0.6785714285714286,0.5623456790123458,0.5800845467355564,0.33333333333333304,0.16213921901527995,0.16771159874608155,0.18324901630129276,0.0,0.20000000000000018,0.18181818181818188,0.43091334894613587,0.6666666666666665,0.0,0.0,0.33333333333333326
0.29401219074937224,0.6038961038961039,0.5012345679012347,0.5847815875998119,0.33333333333333304,0.0882852292020373,0.08072100313479624,0.09050028105677344,0.0,0.20000000000000018,0.18181818181818188,0.5180327868852459,0.6666666666666665,0.0,0.0,0.33333333333333326
0.29401219074937224,0.6006493506493507,0.46450617283950624,0.5906528886801312,0.4166666666666661,0.09592529711375208,0.09639498432601878,0.07869589657110732,0.3846153846153846,0.7000000000000002,0.8181818181818181,0.7283372365339578,0.6666666666666665,0.41176470588235303,0.3529411764705883,0.75
0.29401219074937224,0.6850649350649352,0.44413580246913587,0.5565993424142788,0.4166666666666661,0.10611205432937165,0.10188087774294674,0.09387296233839226,0.3846153846153846,0.7000000000000002,0.8181818181818181,0.6618266978922718,0.6666666666666665,0.41176470588235303,0.3529411764705883,0.75
0.28253854428110436,0.7012987012987013,0.44660493827160497,0.5713950211366838,0.5,0.2648556876061119,0.26645768025078365,0.24283305227655982,0.6923076923076923,0.8000000000000003,0.7272727272727273,0.5690866510538641,1.0,0.7058823529411764,0.7647058823529413,0.833333333333333
0.29401219074937224,0.5714285714285716,0.38117283950617287,0.5807891028651946,0.5,0.43972835314091663,0.47413793103448265,0.4890387858347385,0.6923076923076923,0.8000000000000003,0.7272727272727273,0.6163934426229509,1.0,0.7058823529411764,0.7647058823529413,0.833333333333333
0.29401219074937224,0.7370129870129871,0.34783950617283954,0.5396899953029588,0.5,0.5704584040747027,0.6050156739811912,0.6526138279932545,0.7692307692307694,0.8000000000000003,0.8181818181818181,0.6037470725995315,1.0,0.8823529411764708,0.8823529411764706,0.75
0.29401219074937224,0.7175324675324677,0.39413580246913593,0.5408642555190226,0.5,0.596774193548387,0.6379310344827585,0.6925238898257449,0.7692307692307694,0.8000000000000003,0.8181818181818181,0.5882903981264638,1.0,0.8823529411764708,0.8823529411764706,0.75
0.30584438866977415,0.5064935064935066,0.3910493827160494,0.5396899953029588,0.583333333333333,0.5984719864176569,0.6442006269592475,0.7003934794828555,0.7692307692307694,0.8000000000000003,0.7272727272727273,0.6098360655737705,1.0,0.8823529411764708,0.8823529411764706,0.833333333333333
0.31767658659017783,0.6168831168831168,0.3271604938271605,0.54908407703147,0.583333333333333,0.5984719864176569,0.6442006269592475,0.7003934794828555,0.7692307692307694,0.8000000000000003,0.7272727272727273,0.6098360655737705,1.0,0.8823529411764708,0.8823529411764706,0.833333333333333
0.31767658659017783,0.6623376623376622,0.38487654320987663,0.4720526068576796,0.583333333333333,0.6171477079796264,0.6512539184952977,0.7110736368746486,0.7692307692307694,0.8000000000000003,0.7272727272727273,0.6070257611241219,1.0,0.8823529411764708,0.8823529411764706,0.833333333333333
0.32950878451057797,0.633116883116883,0.3262345679012345,0.5014091122592765,0.583333333333333,0.629032258064516,0.6567398119122256,0.7015177065767284,0.6153846153846154,0.6000000000000001,0.5454545454545456,0.5822014051522248,1.0,0.8235294117647058,0.7647058823529413,0.583333333333333
0.32950878451057797,0.75,0.3632716049382717,0.4837952090183184,0.583333333333333,0.4575551782682512,0.4811912225705328,0.521079258010118,0.6153846153846154,0.6000000000000001,0.5454545454545456,0.3850117096018735,1.0,0.8235294117647058,0.7647058823529413,0.583333333333333
0.32950878451057797,0.7564935064935063,0.2716049382716049,0.5096289337717235,0.583333333333333,0.14940577249575537,0.15125391849529768,0.22765598650927488,0.4615384615384617,0.3999999999999999,0.36363636363636354,0.08149882903981265,1.0,0.7647058823529413,0.6470588235294119,0.5
0.32950878451057797,0.6558441558441559,0.3354938271604938,0.5084546735556597,0.583333333333333,0.1578947368421051,0.14576802507836994,0.1989881956155144,0.4615384615384617,0.3999999999999999,0.36363636363636354,0.22763466042154556,1.0,0.7647058823529413,0.6470588235294119,0.5
0.32950878451057797,0.6363636363636365,0.38487654320987663,0.4950681070925318,0.583333333333333,0.46434634974533107,0.5164576802507836,0.5480607082630691,0.6153846153846154,0.6000000000000001,0.5454545454545456,0.6782201405152224,1.0,0.8823529411764708,0.8235294117647061,0.6666666666666665
0.31767658659017783,0.43506493506493515,0.403395061728395,0.5072804133395958,0.583333333333333,0.6825127334465193,0.7210031347962382,0.7740303541315345,0.6153846153846154,0.6000000000000001,0.5454545454545456,0.7456674473067915,1.0,0.8823529411764708,0.8235294117647061,0.6666666666666665
0.30584438866977415,0.7077922077922079,0.3608024691358025,0.4990605918271487,0.583333333333333,0.6485568760611204,0.7210031347962382,0.7481731309724564,0.6923076923076923,0.6000000000000001,0.6363636363636365,0.6337236533957846,0.6666666666666665,0.9411764705882353,0.8823529411764706,0.6666666666666665
0.30584438866977415,0.6266233766233766,0.4163580246913581,0.49788633161108486,0.583333333333333,0.6511035653650254,0.6739811912225704,0.7015177065767284,0.6923076923076923,0.6000000000000001,0.6363636363636365,0.5597189695550351,0.6666666666666665,0.9411764705882353,0.8823529411764706,0.6666666666666665
0.29401219074937224,0.6201298701298701,0.4364197530864198,0.5079849694692342,0.583333333333333,0.6511035653650254,0.6434169278996864,0.7054525014052839,0.6923076923076923,0.6000000000000001,0.5454545454545456,0.5348946135831383,0.6666666666666665,0.9411764705882353,0.8235294117647061,0.6666666666666665
0.29401219074937224,0.6623376623376622,0.37561728395061733,0.4903710662282761,0.583333333333333,0.6196943972835314,0.6136363636363635,0.670601461495222,0.6923076923076923,0.6000000000000001,0.5454545454545456,0.49133489461358315,0.6666666666666665,0.9411764705882353,0.8235294117647061,0.6666666666666665
0.29401219074937224,0.38636363636363624,0.30679012345679013,0.5460310004697038,0.583333333333333,0.5764006791171477,0.5901253918495297,0.6329398538504778,0.6153846153846154,0.6000000000000001,0.5454545454545456,0.478688524590164,0.6666666666666665,0.9411764705882353,0.8235294117647061,0.583333333333333
