lon,lat,elevation,som,moisture,temp,B01_1,B02_1,B03_1,B04_1,B05_1,B06_1,B07_1,B08_1,B09_1,B11_1,B12_1,B8A_1
142.1269208,-36.74132334,439.96,3.16,33.48,73.83,1776.0,1996.0,2173.0,2543.0,2880.0,2880.0,3008.0,3066.0,3328.0,4928.0,3904.0,3264.0
142.1269895,-36.74129724,439.96,3.075,33.38,73.78,1776.0,1993.0,2186.0,2535.0,2752.0,2752.0,3008.0,3061.0,3328.0,4800.0,3776.0,3264.0
142.1270591,-36.74127304,440.29,3.17,35.42,74.63,1776.0,1993.0,2186.0,2535.0,2752.0,2752.0,3008.0,3061.0,3328.0,4800.0,3776.0,3264.0
142.1271264,-36.74124514,440.29,3.09,34.38,74.78,1776.0,1996.0,2170.0,2576.0,2752.0,2880.0,3008.0,3079.0,3328.0,4800.0,3776.0,3136.0
142.1271948,-36.74121894,440.29,3.205,35.9,74.33,1776.0,1996.0,2170.0,2576.0,2752.0,2880.0,3008.0,3079.0,3328.0,4800.0,3776.0,3136.0
142.1272644,-36.74119474,440.62,3.17,36.75,75.33,1776.0,1985.0,2159.0,2545.0,2752.0,2752.0,2880.0,3048.0,3328.0,4800.0,3776.0,3136.0
142.1273316,-36.74116674,440.62,3.18,36.02,75.45,1776.0,1959.0,2131.0,2509.0,2752.0,2752.0,2880.0,3080.0,3328.0,4800.0,3776.0,3136.0
142.1274001,-36.74114084,440.62,3.225,38.17,76.35,1776.0,1979.0,2156.0,2550.0,2752.0,2752.0,2880.0,3059.0,3328.0,4800.0,3776.0,3136.0
142.1274698,-36.74111664,440.62,2.98,37.17,76.73,1808.0,1968.0,2125.0,2497.0,2752.0,2752.0,3008.0,3014.0,3328.0,4800.0,3776.0,3136.0
142.1275371,-36.74108874,440.62,3.01,37.95,76.98,1808.0,1968.0,2125.0,2497.0,2752.0,2752.0,3008.0,3014.0,3328.0,4800.0,3776.0,3136.0
142.1276067,-36.74106444,440.62,3.02,36.73,76.78,1776.0,1932.0,2131.0,2516.0,2752.0,2752.0,2880.0,2957.0,3328.0,4800.0,3776.0,3136.0
142.1276741,-36.74103664,440.62,2.95,37.13,77.45,1776.0,1997.0,2174.0,2539.0,2752.0,2880.0,3008.0,3049.0,3328.0,4800.0,3776.0,3136.0
142.1277426,-36.74101054,440.62,2.87,38.6,77.03,1776.0,1997.0,2174.0,2539.0,2752.0,2880.0,3008.0,3049.0,3328.0,4800.0,3776.0,3136.0
142.1278111,-36.74098444,440.62,2.935,39.02,77.2,1776.0,2000.0,2209.0,2590.0,2752.0,2880.0,3008.0,3103.0,3328.0,4800.0,3776.0,3136.0
142.1278796,-36.74095844,440.94,2.995,37.5,77.75,1808.0,1976.0,2156.0,2578.0,2752.0,2880.0,3008.0,3073.0,3328.0,4800.0,3776.0,3264.0
142.1279482,-36.74093214,440.94,3.05,37.73,77.98,1808.0,1976.0,2156.0,2578.0,2752.0,2880.0,3008.0,3073.0,3328.0,4800.0,3776.0,3264.0
142.1280167,-36.74090624,440.94,3.125,37.2,77.83,1808.0,1956.0,2162.0,2550.0,2752.0,2880.0,3008.0,2998.0,3328.0,4800.0,3776.0,3264.0
142.1280864,-36.74088204,440.94,3.07,37.15,78.8,1808.0,1977.0,2155.0,2551.0,2752.0,2880.0,3008.0,3068.0,3328.0,4800.0,3776.0,3264.0
142.1281549,-36.74085594,440.94,3.025,36.38,78.45,1808.0,1996.0,2198.0,2589.0,2752.0,2880.0,3008.0,3053.0,3328.0,4800.0,3776.0,3136.0
142.1282222,-36.74082794,440.94,3.05,35.98,79.58,1808.0,2013.0,2201.0,2584.0,2752.0,2880.0,3008.0,3066.0,3328.0,4800.0,3776.0,3136.0
142.1282918,-36.74080384,440.94,2.985,38.52,78.63,1808.0,2013.0,2201.0,2584.0,2752.0,2880.0,3008.0,3066.0,3328.0,4800.0,3776.0,3136.0
142.128359,-36.74077594,440.94,2.96,37.23,79.25,1808.0,2002.0,2202.0,2625.0,2752.0,2880.0,3008.0,3074.0,3328.0,4800.0,3776.0,3264.0
142.1284287,-36.74075164,440.94,2.97,38.42,79.25,1808.0,2002.0,2202.0,2625.0,2752.0,2880.0,3008.0,3074.0,3328.0,4800.0,3776.0,3264.0
142.128496,-36.74072374,440.94,2.875,37.67,79.8,1808.0,2015.0,2199.0,2642.0,2752.0,2880.0,3008.0,3154.0,3328.0,4800.0,3776.0,3264.0
142.1285657,-36.74069964,440.94,2.89,36.85,80.5,1808.0,2028.0,2237.0,2613.0,2880.0,2880.0,3008.0,3152.0,3328.0,4800.0,3776.0,3264.0
142.1286329,-36.74067164,440.94,2.9,38.25,79.28,1808.0,2046.0,2237.0,2645.0,2880.0,2880.0,3008.0,3150.0,3328.0,4800.0,3776.0,3264.0
142.1287013,-36.74064564,440.94,2.88,39.33,79.53,1808.0,2020.0,2227.0,2633.0,2880.0,2880.0,3008.0,3119.0,3328.0,4800.0,3776.0,3264.0
142.1287697,-36.74061954,440.94,2.83,38.73,80.2,1808.0,2020.0,2227.0,2633.0,2880.0,2880.0,3008.0,3119.0,3328.0,4800.0,3776.0,3264.0
142.1288395,-36.74059534,440.94,2.82,38.58,80.35,1808.0,2012.0,2231.0,2657.0,2880.0,2880.0,3008.0,3197.0,3328.0,4800.0,3904.0,3264.0
142.1289069,-36.74056744,440.62,2.85,38.13,79.6,1808.0,2074.0,2249.0,2675.0,2880.0,2880.0,3008.0,3176.0,3328.0,4800.0,3904.0,3264.0
142.1289766,-36.74054324,440.62,2.855,38.85,79.9,1808.0,2074.0,2249.0,2675.0,2880.0,2880.0,3008.0,3176.0,3328.0,4800.0,3904.0,3264.0
142.1290441,-36.74051534,440.29,2.74,40.02,80.15,1808.0,2043.0,2211.0,2667.0,2880.0,2880.0,3008.0,3096.0,3328.0,4928.0,3904.0,3264.0
142.1291137,-36.74049094,440.29,2.62,40.52,80.2,1808.0,1970.0,2164.0,2558.0,2752.0,2880.0,3008.0,3087.0,3328.0,4800.0,3776.0,3264.0
142.1291823,-36.74046494,440.29,2.67,39.92,80.33,1808.0,1970.0,2164.0,2558.0,2752.0,2880.0,3008.0,3087.0,3328.0,4800.0,3776.0,3264.0
142.1292497,-36.74043694,440.29,2.645,37.65,79.93,1808.0,2002.0,2214.0,2624.0,2752.0,2880.0,3008.0,3097.0,3328.0,4800.0,3776.0,3136.0
142.1293181,-36.74041104,440.29,2.69,36.83,80.68,1808.0,1999.0,2248.0,2641.0,2752.0,2880.0,3008.0,3127.0,3328.0,4800.0,3776.0,3136.0
142.1293879,-36.74038674,440.29,2.725,35.85,80.38,1808.0,1995.0,2192.0,2606.0,2752.0,2880.0,3008.0,3114.0,3328.0,4800.0,3776.0,3136.0
142.1294552,-36.74035884,439.96,2.84,36.42,80.58,1808.0,1995.0,2193.0,2590.0,2752.0,2880.0,3008.0,3111.0,3328.0,4800.0,3776.0,3136.0
142.1295236,-36.74033274,439.96,2.83,37.77,80.05,1808.0,1995.0,2193.0,2590.0,2752.0,2880.0,3008.0,3111.0,3328.0,4800.0,3776.0,3136.0
142.1295932,-36.74030844,439.96,2.945,36.45,80.4,1808.0,1985.0,2165.0,2631.0,2752.0,2880.0,3008.0,3071.0,3328.0,4800.0,3776.0,3264.0
142.1296616,-36.74028244,439.96,2.715,39.17,80.5,1808.0,1958.0,2172.0,2592.0,2752.0,2880.0,3008.0,3089.0,3328.0,4800.0,3776.0,3264.0
142.1297289,-36.74025464,439.96,2.86,38.52,80.05,1808.0,1958.0,2172.0,2592.0,2752.0,2880.0,3008.0,3089.0,3328.0,4800.0,3776.0,3264.0
142.1297985,-36.74023044,439.63,2.735,37.52,80.28,1808.0,1986.0,2191.0,2593.0,2752.0,2880.0,3008.0,3122.0,3328.0,4800.0,3776.0,3264.0
142.1298657,-36.74020244,439.63,2.755,38.25,79.9,1808.0,1986.0,2191.0,2593.0,2752.0,2880.0,3008.0,3122.0,3328.0,4800.0,3776.0,3264.0
142.1299355,-36.74017834,439.96,2.815,38.2,80.48,1808.0,1980.0,2191.0,2580.0,2752.0,2880.0,3008.0,3098.0,3328.0,4800.0,3776.0,3264.0
142.1300026,-36.74015044,439.96,2.72,36.38,80.15,1808.0,2023.0,2205.0,2604.0,2752.0,2880.0,3008.0,3075.0,3328.0,4800.0,3776.0,3264.0
142.1300722,-36.74012644,440.62,2.775,37.13,79.83,1808.0,2018.0,2188.0,2615.0,2752.0,2880.0,3008.0,3071.0,3328.0,4800.0,3776.0,3136.0
142.1301404,-36.74010034,440.62,2.705,39.6,80.53,1808.0,1982.0,2184.0,2607.0,2752.0,2752.0,2880.0,3086.0,3328.0,4800.0,3776.0,3136.0
142.1302077,-36.74007234,439.96,2.8,35.9,80.75,1808.0,1982.0,2184.0,2607.0,2752.0,2752.0,2880.0,3086.0,3328.0,4800.0,3776.0,3136.0
142.1302762,-36.74004624,439.63,2.945,37.17,79.98,1808.0,1992.0,2183.0,2558.0,2752.0,2752.0,2880.0,3067.0,3328.0,4800.0,3776.0,3136.0
142.1303449,-36.74002014,439.3,2.835,36.67,79.6,1808.0,1994.0,2173.0,2563.0,2752.0,2752.0,3008.0,3036.0,3328.0,4800.0,3776.0,3136.0
142.1304135,-36.73999404,438.98,2.9,37.23,79.45,1808.0,1994.0,2173.0,2563.0,2752.0,2752.0,3008.0,3036.0,3328.0,4800.0,3776.0,3136.0
142.1304821,-36.73996804,438.98,2.755,37.9,79.43,1808.0,1994.0,2198.0,2617.0,2752.0,2752.0,3008.0,3075.0,3328.0,4800.0,3776.0,3136.0
142.1305507,-36.73994194,438.98,2.725,37.9,80.15,1808.0,1970.0,2122.0,2556.0,2752.0,2752.0,2880.0,3029.0,3328.0,4800.0,3776.0,3136.0
142.1306205,-36.73991774,438.65,2.77,35.58,80.5,1808.0,1998.0,2142.0,2563.0,2752.0,2752.0,3008.0,3045.0,3328.0,4800.0,3776.0,3136.0
142.130689,-36.73989174,438.65,2.815,36.73,80.13,1808.0,1974.0,2185.0,2554.0,2752.0,2752.0,3008.0,3043.0,3328.0,4800.0,3776.0,3136.0
142.1307574,-36.73986554,438.32,2.695,35.55,80.43,1808.0,1985.0,2194.0,2583.0,2752.0,2752.0,3008.0,3096.0,3328.0,4800.0,3776.0,3136.0
142.1308247,-36.73983754,438.32,2.7,36.52,80.85,1808.0,2022.0,2211.0,2614.0,2880.0,2880.0,3008.0,3099.0,3328.0,4800.0,3904.0,3264.0
142.1308932,-36.73981154,437.99,2.555,34.65,80.2,1808.0,2089.0,2287.0,2684.0,2880.0,2880.0,3008.0,3191.0,3328.0,4800.0,3904.0,3264.0
142.1309617,-36.73978544,437.66,2.72,35.38,80.2,1808.0,2089.0,2287.0,2684.0,2880.0,2880.0,3008.0,3191.0,3328.0,4800.0,3904.0,3264.0
142.1310303,-36.73975934,437.34,2.715,35.13,80.83,1840.0,2107.0,2355.0,2749.0,3008.0,3008.0,3136.0,3251.0,3328.0,4800.0,3904.0,3392.0
142.1310989,-36.73973344,437.01,2.79,35.58,80.63,1840.0,2107.0,2355.0,2749.0,3008.0,3008.0,3136.0,3251.0,3328.0,4800.0,3904.0,3392.0
142.1311687,-36.73970914,437.01,2.735,36.83,80.18,1840.0,2146.0,2396.0,2804.0,3008.0,3008.0,3136.0,3317.0,3328.0,4800.0,3904.0,3392.0
142.1312361,-36.73968104,436.68,2.73,36.77,80.2,1840.0,2113.0,2366.0,2805.0,2880.0,3008.0,3136.0,3283.0,3328.0,4800.0,3776.0,3264.0
142.1313059,-36.73965674,436.68,2.63,36.98,80.98,1840.0,2113.0,2366.0,2805.0,2880.0,3008.0,3136.0,3283.0,3328.0,4800.0,3776.0,3264.0
142.1313733,-36.73962894,436.35,2.68,34.8,79.78,1840.0,2018.0,2219.0,2608.0,2880.0,3008.0,3136.0,3105.0,3328.0,4800.0,3776.0,3264.0
142.1314432,-36.73960474,436.02,2.725,35.33,80.05,1840.0,1995.0,2178.0,2571.0,2880.0,2880.0,3136.0,3040.0,3328.0,4672.0,3776.0,3264.0
142.1315117,-36.73957854,435.7,2.79,35.42,80.25,1840.0,1973.0,2166.0,2559.0,2752.0,2880.0,3008.0,3039.0,3328.0,4544.0,3648.0,3264.0
142.1315791,-36.73955054,435.37,2.67,35.38,79.9,1840.0,1979.0,2203.0,2572.0,2752.0,2880.0,3008.0,3027.0,3328.0,4544.0,3648.0,3264.0
142.1316478,-36.73952444,435.04,2.645,34.1,80.73,1840.0,1979.0,2203.0,2572.0,2752.0,2880.0,3008.0,3027.0,3328.0,4544.0,3648.0,3264.0
142.1317175,-36.73950024,434.71,2.545,33.5,81.0,1840.0,1963.0,2183.0,2570.0,2752.0,2752.0,3008.0,3071.0,3328.0,4544.0,3648.0,3136.0
142.1317851,-36.73947214,434.38,2.47,33.98,80.9,1840.0,2015.0,2200.0,2613.0,2752.0,2752.0,3008.0,3113.0,3328.0,4544.0,3648.0,3136.0
142.1318538,-36.73944604,434.06,2.385,33.52,81.2,1840.0,2015.0,2200.0,2613.0,2752.0,2752.0,3008.0,3113.0,3328.0,4544.0,3648.0,3136.0
142.1319235,-36.73942164,433.73,2.46,33.23,81.28,1808.0,2052.0,2248.0,2613.0,2752.0,2752.0,2880.0,3087.0,3328.0,4544.0,3648.0,3136.0
142.1319911,-36.73939374,433.4,2.42,31.15,81.2,1808.0,2100.0,2325.0,2719.0,2880.0,2880.0,3008.0,3228.0,3328.0,4672.0,3776.0,3264.0
142.1320608,-36.73936964,433.4,2.575,32.38,80.45,1808.0,2056.0,2296.0,2737.0,2880.0,2880.0,3008.0,3192.0,3328.0,4672.0,3776.0,3264.0
142.1321295,-36.73934344,433.07,2.665,33.05,81.15,1808.0,1991.0,2165.0,2584.0,2752.0,2880.0,3008.0,3097.0,3328.0,4672.0,3776.0,3264.0
142.1321969,-36.73931544,432.74,2.665,33.42,81.25,1808.0,1991.0,2165.0,2584.0,2752.0,2880.0,3008.0,3097.0,3328.0,4672.0,3776.0,3264.0
142.1322666,-36.73929124,432.41,2.78,33.85,81.25,1808.0,2013.0,2197.0,2628.0,2752.0,2880.0,3008.0,3129.0,3328.0,4672.0,3776.0,3264.0
142.1323353,-36.73926524,432.09,2.71,36.08,81.88,1776.0,1961.0,2187.0,2607.0,2752.0,2880.0,3008.0,3128.0,3328.0,4544.0,3648.0,3136.0
142.1324037,-36.73923904,432.09,2.705,35.5,81.6,1776.0,1961.0,2187.0,2607.0,2752.0,2880.0,3008.0,3128.0,3328.0,4544.0,3648.0,3136.0
142.1324713,-36.73921104,431.76,2.635,35.1,82.08,1776.0,1924.0,2132.0,2505.0,2752.0,2752.0,3008.0,2981.0,3328.0,4544.0,3648.0,3136.0
142.1325398,-36.73918484,431.43,2.68,34.95,81.68,1776.0,1924.0,2132.0,2505.0,2752.0,2752.0,3008.0,2981.0,3328.0,4544.0,3648.0,3136.0
142.1326086,-36.73915874,431.43,2.69,33.85,81.68,1776.0,1994.0,2162.0,2521.0,2752.0,2752.0,2880.0,3019.0,3328.0,4544.0,3648.0,3136.0
142.1326785,-36.73913464,431.1,2.71,34.25,81.58,1776.0,1987.0,2210.0,2579.0,2752.0,2752.0,2880.0,3104.0,3328.0,4544.0,3648.0,3136.0
142.1327471,-36.73910854,430.77,2.78,36.33,82.3,1776.0,2029.0,2195.0,2610.0,2752.0,2752.0,2880.0,3086.0,3328.0,4544.0,3648.0,3136.0
142.1328143,-36.73908044,430.45,2.805,36.95,81.63,1808.0,1998.0,2184.0,2569.0,2752.0,2880.0,2880.0,3075.0,3328.0,4672.0,3648.0,3136.0
142.1328842,-36.73905614,430.45,2.825,36.0,81.28,1808.0,1998.0,2184.0,2569.0,2752.0,2880.0,2880.0,3075.0,3328.0,4672.0,3648.0,3136.0
142.1329529,-36.73903004,429.79,2.91,36.5,81.43,1776.0,1968.0,2164.0,2580.0,2752.0,2880.0,3008.0,3113.0,3328.0,4672.0,3648.0,3136.0
142.1330204,-36.73900214,429.46,2.895,36.67,81.03,1808.0,1975.0,2200.0,2632.0,2752.0,2880.0,3008.0,3111.0,3328.0,4672.0,3648.0,3264.0
142.1330904,-36.73897764,429.13,2.855,35.95,82.18,1808.0,1975.0,2200.0,2632.0,2752.0,2880.0,3008.0,3111.0,3328.0,4672.0,3648.0,3264.0
142.1331581,-36.73894984,428.81,2.815,35.77,82.98,1808.0,1961.0,2203.0,2580.0,2752.0,2880.0,3008.0,3123.0,3328.0,4672.0,3648.0,3264.0
142.1332282,-36.73892524,428.15,2.725,33.6,83.53,1808.0,1988.0,2191.0,2582.0,2752.0,2880.0,3008.0,3080.0,3328.0,4672.0,3776.0,3264.0
142.1332959,-36.73889724,427.49,2.78,32.73,83.7,1808.0,1988.0,2191.0,2582.0,2752.0,2880.0,3008.0,3080.0,3328.0,4672.0,3776.0,3264.0
142.1333658,-36.73887294,427.17,2.855,33.0,83.15,1808.0,2011.0,2216.0,2592.0,2752.0,2880.0,3008.0,3091.0,3328.0,4672.0,3776.0,3264.0
142.1334347,-36.73884654,426.84,2.94,32.67,83.03,1808.0,1997.0,2181.0,2586.0,2752.0,2880.0,3008.0,3095.0,3328.0,4672.0,3648.0,3264.0
142.1335024,-36.73881874,426.51,2.855,32.35,83.15,1808.0,2051.0,2188.0,2642.0,2752.0,2880.0,3008.0,3158.0,3328.0,4672.0,3648.0,3264.0
142.1335723,-36.73879444,426.18,2.79,32.27,83.15,1808.0,1991.0,2214.0,2586.0,2752.0,2880.0,3008.0,3093.0,3328.0,4672.0,3648.0,3264.0
142.133641,-36.73876824,425.85,2.595,31.65,81.88,1808.0,1991.0,2214.0,2586.0,2752.0,2880.0,3008.0,3093.0,3328.0,4672.0,3648.0,3264.0
142.1337098,-36.73874194,425.85,2.79,31.15,81.38,1840.0,1953.0,2140.0,2553.0,2752.0,2880.0,3008.0,3034.0,3328.0,4672.0,3648.0,3264.0
142.1337768,-36.73871434,425.52,2.765,30.98,81.05,1840.0,1953.0,2140.0,2553.0,2752.0,2880.0,3008.0,3034.0,3328.0,4672.0,3648.0,3264.0
142.1338378,-36.73869344,425.2,2.805,32.55,80.63,1840.0,2006.0,2215.0,2621.0,2752.0,2880.0,3008.0,3120.0,3328.0,4672.0,3648.0,3264.0
142.1338964,-36.73867104,425.2,2.71,32.77,82.35,1840.0,1995.0,2175.0,2603.0,2880.0,2880.0,3008.0,3139.0,3328.0,4672.0,3776.0,3264.0
142.1339539,-36.73864674,425.2,2.905,31.45,81.55,1840.0,2041.0,2188.0,2618.0,2880.0,2880.0,3008.0,3157.0,3328.0,4672.0,3648.0,3264.0
142.1340237,-36.73863948,425.2,2.95,31.25,82.7,1840.0,1988.0,2169.0,2616.0,2880.0,2880.0,3008.0,3138.0,3328.0,4672.0,3648.0,3264.0
142.1341077,-36.73862972,425.2,2.95,31.25,81.95,1840.0,1988.0,2169.0,2616.0,2880.0,2880.0,3008.0,3138.0,3328.0,4672.0,3648.0,3264.0
142.1341823,-36.73859407,425.2,2.95,31.25,81.2,1840.0,2080.0,2274.0,2729.0,2880.0,3008.0,3136.0,3233.0,3328.0,4672.0,3776.0,3392.0
142.1342296,-36.73853634,425.2,2.95,31.25,80.63,1840.0,2146.0,2311.0,2736.0,2880.0,3008.0,3136.0,3243.0,3328.0,4672.0,3776.0,3392.0
142.1342422,-36.73846829,425.2,2.95,31.25,80.4,1840.0,2050.0,2251.0,2711.0,2880.0,2880.0,3008.0,3207.0,3328.0,4672.0,3648.0,3264.0
142.1342181,-36.73840202,425.52,2.95,31.25,79.3,1840.0,1959.0,2154.0,2554.0,2880.0,2880.0,3008.0,3024.0,3328.0,4672.0,3648.0,3264.0
142.1341613,-36.73835018,425.52,2.95,31.25,78.65,1840.0,1937.0,2133.0,2546.0,2880.0,2880.0,3008.0,3027.0,3328.0,4672.0,3648.0,3264.0
142.1340825,-36.7383224,425.85,2.95,31.25,77.98,1840.0,2007.0,2178.0,2594.0,2752.0,2880.0,3008.0,3070.0,3328.0,4672.0,3648.0,3264.0
142.1340206,-36.7383424,425.85,2.95,31.25,77.1,1840.0,2007.0,2178.0,2594.0,2752.0,2880.0,3008.0,3070.0,3328.0,4672.0,3648.0,3264.0
142.1339793,-36.73838592,426.18,2.95,31.25,77.2,1840.0,1940.0,2140.0,2523.0,2752.0,2880.0,3008.0,3070.0,3328.0,4672.0,3648.0,3264.0
142.1339273,-36.73841898,426.51,2.95,31.25,76.73,1840.0,2004.0,2178.0,2609.0,2752.0,2880.0,3008.0,3079.0,3328.0,4672.0,3648.0,3264.0
142.133868,-36.73844028,426.84,2.95,31.25,75.95,1840.0,2026.0,2219.0,2616.0,2752.0,2880.0,3008.0,3128.0,3328.0,4672.0,3648.0,3264.0
142.1338081,-36.73846046,427.17,2.95,31.25,75.8,1840.0,2026.0,2219.0,2616.0,2752.0,2880.0,3008.0,3128.0,3328.0,4672.0,3648.0,3264.0
142.1337485,-36.73848096,427.82,2.9,30.55,73.95,1840.0,2064.0,2229.0,2671.0,2752.0,2880.0,3008.0,3180.0,3328.0,4672.0,3648.0,3264.0
142.1336903,-36.73850346,428.15,3.045,31.1,73.73,1840.0,2015.0,2218.0,2624.0,2752.0,2880.0,3008.0,3128.0,3328.0,4672.0,3648.0,3136.0
142.1336331,-36.73852756,428.48,2.955,31.43,72.53,1808.0,2012.0,2199.0,2599.0,2752.0,2880.0,3008.0,3097.0,3328.0,4672.0,3648.0,3264.0
142.1335747,-36.73854976,428.81,2.8,32.08,74.25,1808.0,2012.0,2199.0,2599.0,2752.0,2880.0,3008.0,3097.0,3328.0,4672.0,3648.0,3264.0
142.1335164,-36.73857206,429.13,2.935,32.6,74.58,1808.0,1990.0,2179.0,2566.0,2752.0,2880.0,3008.0,3033.0,3328.0,4672.0,3648.0,3264.0
142.1334563,-36.73859476,429.79,2.975,34.4,74.4,1808.0,1979.0,2175.0,2593.0,2752.0,2880.0,3008.0,3110.0,3328.0,4672.0,3648.0,3264.0
142.133388,-36.73861856,430.12,2.965,34.55,73.73,1808.0,2018.0,2162.0,2589.0,2752.0,2880.0,3008.0,3072.0,3328.0,4672.0,3648.0,3264.0
142.1333211,-36.73864636,430.77,2.88,36.05,73.65,1808.0,1985.0,2174.0,2597.0,2752.0,2880.0,3008.0,3135.0,3328.0,4672.0,3648.0,3264.0
142.1332521,-36.73867026,431.1,3.145,35.02,72.85,1808.0,1985.0,2174.0,2597.0,2752.0,2880.0,3008.0,3135.0,3328.0,4672.0,3648.0,3264.0
142.1331855,-36.73869806,431.43,3.115,35.73,73.2,1808.0,1972.0,2169.0,2592.0,2752.0,2880.0,3008.0,3120.0,3328.0,4672.0,3648.0,3264.0
142.1331161,-36.73872196,431.76,3.125,36.8,74.98,1808.0,1972.0,2169.0,2592.0,2752.0,2880.0,3008.0,3120.0,3328.0,4672.0,3648.0,3264.0
142.133048,-36.73874816,432.09,2.995,37.2,77.1,1808.0,2014.0,2189.0,2613.0,2752.0,2880.0,3008.0,3145.0,3328.0,4672.0,3648.0,3264.0
142.1329808,-36.73877586,432.09,3.045,38.02,77.6,1776.0,2036.0,2255.0,2674.0,2752.0,2880.0,3008.0,3156.0,3328.0,4672.0,3648.0,3264.0
142.1329128,-36.73880176,432.41,2.885,34.9,77.95,1776.0,2036.0,2255.0,2674.0,2752.0,2880.0,3008.0,3156.0,3328.0,4672.0,3648.0,3264.0
142.1328444,-36.73882786,432.74,2.865,35.4,77.5,1776.0,2004.0,2190.0,2614.0,2752.0,2880.0,3008.0,3139.0,3328.0,4672.0,3648.0,3264.0
142.1327749,-36.73885186,432.74,2.925,36.42,76.95,1776.0,1991.0,2189.0,2601.0,2880.0,2880.0,3008.0,3130.0,3328.0,4672.0,3648.0,3264.0
142.132708,-36.73887986,433.07,2.835,37.02,78.35,1776.0,1977.0,2166.0,2576.0,2752.0,2752.0,3008.0,3080.0,3328.0,4672.0,3648.0,3136.0
142.1326395,-36.73890556,433.4,2.765,36.7,78.48,1776.0,1999.0,2219.0,2631.0,2752.0,2752.0,3008.0,3138.0,3328.0,4672.0,3648.0,3136.0
142.1325714,-36.73893166,433.73,2.77,35.95,79.2,1776.0,1999.0,2219.0,2631.0,2752.0,2752.0,3008.0,3138.0,3328.0,4672.0,3648.0,3136.0
142.1325019,-36.73895586,434.06,2.79,36.65,80.2,1776.0,1978.0,2200.0,2607.0,2752.0,2752.0,2880.0,3158.0,3328.0,4544.0,3648.0,3136.0
142.1324348,-36.73898366,434.38,2.81,35.95,81.15,1776.0,1941.0,2170.0,2554.0,2752.0,2752.0,2880.0,3026.0,3328.0,4544.0,3648.0,3136.0
142.1323653,-36.73900796,434.71,2.825,35.33,81.38,1776.0,1941.0,2170.0,2554.0,2752.0,2752.0,2880.0,3026.0,3328.0,4544.0,3648.0,3136.0
142.1322982,-36.73903576,435.04,2.8,35.38,81.78,1808.0,1990.0,2143.0,2504.0,2752.0,2752.0,2880.0,2999.0,3328.0,4544.0,3648.0,3136.0
142.1322287,-36.73905996,435.37,2.78,32.17,82.18,1808.0,1917.0,2123.0,2510.0,2752.0,2880.0,3008.0,2984.0,3328.0,4672.0,3776.0,3264.0
142.1321614,-36.73908766,435.37,2.74,34.75,82.58,1808.0,1946.0,2114.0,2526.0,2752.0,2880.0,3008.0,2984.0,3328.0,4672.0,3776.0,3264.0
142.132093,-36.73911386,435.7,2.805,35.08,81.83,1808.0,1927.0,2101.0,2521.0,2880.0,3008.0,3136.0,2999.0,3328.0,4800.0,3776.0,3392.0
142.1320236,-36.73913786,436.35,2.745,37.05,81.9,1808.0,2017.0,2248.0,2715.0,2880.0,3008.0,3136.0,3190.0,3328.0,4800.0,3776.0,3392.0
142.1319552,-36.73916406,436.68,2.67,34.67,81.58,1808.0,2103.0,2330.0,2758.0,2880.0,3008.0,3136.0,3261.0,3328.0,4800.0,3776.0,3392.0
142.1318879,-36.73919186,437.01,2.69,33.6,81.38,1808.0,2103.0,2330.0,2758.0,2880.0,3008.0,3136.0,3261.0,3328.0,4800.0,3776.0,3392.0
142.1318195,-36.73921786,437.34,2.67,32.85,81.93,1840.0,2139.0,2374.0,2817.0,3008.0,3008.0,3136.0,3294.0,3328.0,4800.0,3904.0,3392.0
142.1317501,-36.73924186,437.66,2.68,33.42,82.7,1840.0,2089.0,2334.0,2770.0,2752.0,2880.0,3008.0,3318.0,3328.0,4672.0,3648.0,3264.0
142.1316817,-36.73926806,437.66,2.63,35.73,83.78,1840.0,2089.0,2334.0,2770.0,2752.0,2880.0,3008.0,3318.0,3328.0,4672.0,3648.0,3264.0
142.1316144,-36.73929606,437.99,2.725,37.02,84.08,1840.0,2064.0,2301.0,2762.0,2752.0,2880.0,3008.0,3323.0,3328.0,4672.0,3776.0,3264.0
142.131546,-36.73932196,437.99,2.76,36.8,83.25,1840.0,2042.0,2254.0,2683.0,2752.0,2880.0,3008.0,3199.0,3328.0,4672.0,3776.0,3264.0
142.1314776,-36.73934796,438.32,2.755,37.27,82.28,1840.0,2042.0,2254.0,2683.0,2752.0,2880.0,3008.0,3199.0,3328.0,4672.0,3776.0,3264.0
142.1314092,-36.73937396,438.65,2.695,35.35,82.1,1840.0,2075.0,2289.0,2718.0,2880.0,2880.0,3008.0,3239.0,3328.0,4800.0,3904.0,3264.0
142.1313408,-36.73939996,438.65,2.74,37.15,82.78,1840.0,2075.0,2289.0,2718.0,2880.0,2880.0,3008.0,3239.0,3328.0,4800.0,3904.0,3264.0
142.1312723,-36.73942606,438.98,2.72,36.98,83.9,1840.0,2045.0,2275.0,2700.0,2880.0,3008.0,3008.0,3209.0,3328.0,4800.0,3776.0,3264.0
142.1312027,-36.73945006,439.3,2.64,35.3,83.7,1840.0,2044.0,2253.0,2682.0,2880.0,3008.0,3136.0,3188.0,3328.0,4800.0,3904.0,3264.0
